# d_radial[Mpc] v_radial[km/s] ra deg MAG_B MAG_K
28428.943359 1825.324707 120.711349 48.512184 -18.549726 -21.248623
16511.703125 1080.243408 296.114410 80.093224 -18.617699 -21.447779
47864.324219 3455.072754 271.401917 -37.322441 -19.224346 -21.814926
51109.542969 2953.773926 123.926247 -15.767511 -18.789326 -21.300640
21833.167969 1317.155151 312.766754 6.440609 -19.026220 -21.209332
30713.615234 1934.045898 55.871441 36.137989 -18.120464 -21.007755
23399.277344 1609.886841 269.228729 -9.018875 -18.494591 -21.182491
30360.355469 2232.508057 8.044982 36.853046 -18.307583 -21.220224
48213.863281 3360.423340 353.296051 -7.908771 -18.605812 -21.148046
31884.572266 2119.561035 65.356903 -12.573039 -19.049679 -21.259289
46987.742188 2943.757080 259.582001 -15.877238 -18.420481 -21.127674
39029.839844 2623.142090 83.212311 -60.401909 -18.310804 -21.009100
42569.753906 2888.757812 170.682266 -81.695717 -18.416555 -21.059731
44269.726562 3092.822998 170.834610 14.639082 -18.694613 -21.171991
28125.011719 1839.947021 48.644550 -69.467590 -18.473408 -21.385426
42282.050781 2802.410889 243.675293 20.737860 -18.538160 -21.252598
11324.456055 628.863647 71.745918 76.110298 -18.906502 -21.680717
44856.554688 2985.949463 143.578018 53.970108 -18.789944 -21.340611
35599.058594 2415.718750 318.463257 51.719322 -18.730001 -21.046556
49809.085938 3390.801270 314.880402 -43.222000 -19.048458 -21.690542
27696.000000 1740.941162 170.767883 -23.230701 -18.554255 -21.431364
31809.357422 2072.761963 94.835541 -60.957394 -18.382111 -21.132654
31872.927734 2006.346924 161.803696 42.390617 -18.714342 -21.553696
26800.496094 1886.204712 98.975937 11.213271 -18.183943 -21.074078
34360.187500 2078.816162 98.691879 -21.179008 -18.793991 -21.419300
27849.787109 1634.252075 123.069702 -30.044422 -18.881052 -21.411736
40418.941406 2628.997314 183.146225 41.956955 -18.673590 -21.229792
23728.351562 1559.899780 132.763535 47.630783 -18.413401 -21.033487
53210.289062 3426.632568 325.722351 -14.647388 -19.040054 -21.158636
30914.894531 2041.106934 288.731903 -41.882084 -18.431101 -21.042538
47153.808594 3018.176025 82.274712 -4.239013 -18.465651 -21.341383
36069.984375 2338.102783 302.455780 42.424904 -18.874899 -21.495512
38286.195312 2743.584473 186.548050 22.523197 -18.948006 -21.692383
30536.763672 2089.771484 30.154236 60.111591 -18.494486 -21.227470
49298.949219 3276.867676 142.337433 12.777050 -18.522709 -21.369736
39077.839844 2649.490967 147.104614 -50.990646 -18.942215 -21.788563
52983.832031 3438.553223 112.544556 26.461149 -18.602312 -21.197901
40787.230469 2609.691895 144.001755 -4.910619 -18.793388 -21.348261
46352.511719 3484.615479 190.374954 -2.990209 -18.347500 -21.108006
43924.328125 3100.990967 319.114685 -55.851227 -18.364719 -21.112349
40467.148438 2417.863281 111.876686 -21.154673 -18.727076 -21.511538
32109.119141 2088.610840 314.064880 -5.867248 -18.342188 -21.289740
42788.941406 3057.556396 44.191601 -14.152322 -18.982517 -21.251549
27607.810547 1664.893066 102.644768 -11.512556 -18.851597 -21.564384
46885.968750 3361.298584 243.799759 10.824258 -18.385611 -21.151966
15021.308594 861.840088 307.782501 -55.623779 -18.845108 -21.519440
46408.507812 3062.890869 133.752029 4.316119 -18.480335 -21.039972
37241.246094 2526.643311 177.733322 -45.059925 -18.391844 -21.102978
27630.041016 1887.028198 247.402283 7.125820 -18.571430 -21.072655
48762.617188 3131.466553 151.524261 24.791885 -18.580093 -21.134417
40498.894531 2823.445068 47.780537 -16.713226 -18.793913 -21.115391
4817.644043 273.491211 134.880508 21.803267 -18.976696 -21.262861
29773.998047 1853.240723 88.330437 -6.535555 -18.414934 -21.368553
49549.410156 3265.662354 90.980339 -18.233982 -18.658628 -21.558168
31663.347656 2045.704712 142.208252 53.845551 -18.837559 -21.532967
17670.281250 1072.741699 164.196716 19.290892 -18.207722 -21.099144
50100.113281 3155.542969 261.622681 1.754225 -18.712551 -21.250887
47951.171875 3121.996094 134.828552 31.559563 -18.294977 -21.066753
14595.883789 914.157288 200.574753 75.028099 -18.458214 -21.231281
40137.218750 2398.447266 241.395157 26.832281 -18.175451 -21.043194
34664.707031 2637.350586 11.479055 31.124323 -18.601475 -21.163725
46282.890625 3343.408691 272.893311 -48.139397 -18.807766 -21.587538
43735.937500 3282.597900 152.058090 -52.061481 -18.477434 -21.367174
41013.753906 3006.984619 348.845673 17.545942 -18.382698 -21.209309
30012.000000 1906.424072 319.587494 5.238017 -18.794111 -21.555601
49859.609375 3498.162598 309.328156 24.955441 -18.815351 -21.295933
26599.041016 1670.339722 337.644989 -29.071053 -18.949028 -21.853813
37744.023438 2774.529297 206.901642 36.464020 -18.790344 -21.497540
41178.156250 2743.643311 49.919876 2.084649 -18.564613 -21.086176
33307.250000 2123.368652 173.866257 -62.791981 -18.329542 -21.115225
26586.667969 1912.840332 42.667484 45.000233 -18.406502 -21.066359
43495.714844 3094.629883 204.928497 -3.393743 -18.743547 -21.241999
44028.039062 2792.644043 261.084869 23.811602 -18.553692 -21.214439
30404.361328 1923.830566 308.226105 -27.692106 -18.240257 -21.285248
48327.863281 3479.252197 158.367752 -8.053598 -18.645266 -21.485004
42987.664062 3060.208740 139.498230 -16.232483 -18.696791 -21.488873
39853.617188 2925.139648 185.306808 29.908291 -18.682398 -21.081324
51977.027344 3387.983154 85.220268 -41.148548 -19.444012 -21.786781
46070.375000 3286.216309 190.262589 12.380844 -19.187273 -21.756811
37901.398438 2726.643066 299.660278 -75.092644 -18.560745 -21.707767
13668.466797 714.768799 342.626160 -15.075395 -18.737774 -21.269997
47672.578125 3352.876465 220.328445 -7.850435 -18.675634 -21.385487
38973.601562 2871.625244 184.815643 -1.682644 -18.707041 -21.684155
40137.144531 2957.625732 254.156845 -29.401634 -18.763378 -21.383608
46381.535156 3158.944336 337.229279 -49.399921 -18.686735 -21.048809
35145.144531 2050.487549 282.265137 27.321985 -18.423723 -21.087496
33358.750000 2205.410645 33.827686 43.603348 -18.556293 -21.047222
50367.968750 3400.906738 319.668304 -43.002766 -18.863247 -21.564636
7958.179688 369.627563 59.469646 33.916477 -18.652809 -21.549889
41549.128906 2630.999023 263.793213 -21.944126 -19.162045 -21.578945
49134.156250 2826.811279 117.614662 -21.737574 -18.674160 -21.764107
31293.509766 1968.254517 310.996216 -2.323179 -18.792410 -21.473415
50735.257812 3301.848633 272.394623 1.734233 -18.070856 -21.064793
44570.000000 2935.240723 147.786850 53.403244 -18.788624 -21.358822
22289.289062 1533.450439 142.151535 -76.365753 -18.647612 -21.074562
18759.242188 1174.413086 86.602135 -12.189476 -18.583532 -21.191633
36528.859375 2228.539307 156.278046 43.635010 -18.496553 -21.409695
28957.105469 1859.156250 72.065109 -37.920025 -18.579788 -21.293045
23716.572266 1478.049561 324.959412 -75.382408 -18.435841 -21.145283
44454.664062 3075.689209 274.990387 61.358891 -18.540045 -21.173855
48650.929688 3356.335938 308.859650 35.432995 -18.842405 -21.157408
38660.476562 2434.837158 211.110596 50.291985 -19.039501 -21.210304
41374.648438 2861.354980 174.909821 -45.560097 -18.573719 -21.517885
40369.296875 2755.285156 36.487923 28.896528 -18.668568 -21.490339
46541.695312 3014.874023 152.779282 9.650053 -18.779161 -21.568596
35240.347656 2257.567627 150.836441 25.755583 -18.940668 -21.621290
41929.828125 2618.098389 253.841995 -15.828163 -18.454714 -21.293257
51403.781250 3365.666992 230.558380 -58.712311 -18.199884 -21.162083
41550.949219 2768.496338 306.229553 -16.382118 -18.760048 -21.622450
24193.939453 1683.230347 96.016830 29.134457 -19.083744 -21.496153
9996.217773 527.417419 64.830429 -28.416965 -18.800133 -21.628569
30397.722656 1806.130005 288.981384 19.885828 -18.701061 -21.162268
52392.683594 3310.394531 322.064453 -33.056400 -18.405821 -21.022690
34553.000000 2100.089111 118.471222 -52.488670 -18.548765 -21.353119
46567.273438 3080.104492 143.334793 54.076225 -18.757614 -21.290316
48163.406250 3461.834961 354.176605 23.508957 -18.167973 -21.090982
40064.324219 2739.889648 248.102432 19.826925 -18.845251 -21.541479
37243.085938 2553.177246 259.849762 -87.596046 -18.710630 -21.230043
35371.988281 2210.110840 341.071838 -31.466824 -18.532236 -21.239849
40651.843750 2705.177734 134.775833 -45.285702 -18.538580 -21.438959
44650.472656 3267.899414 145.330460 -18.976717 -18.671980 -21.182995
25579.964844 1761.380005 39.734455 73.056068 -18.775961 -21.186735
28825.207031 1891.705444 188.553253 -74.830818 -18.726456 -21.334541
35611.531250 2584.154785 239.622040 -0.881306 -18.755255 -21.548107
36635.324219 2174.601562 112.872856 -21.442223 -18.234798 -21.310661
34910.792969 2344.825684 253.675827 -5.121686 -18.316658 -21.007601
37090.644531 2837.116455 239.545486 17.647268 -18.770563 -21.484047
41856.031250 2699.451172 119.017517 -36.988457 -18.506630 -21.318853
32074.431641 2366.222656 14.493193 40.556450 -18.534313 -21.003025
28635.808594 1985.724731 87.701454 8.741570 -18.201157 -21.219463
26016.886719 1572.351807 71.688141 40.918468 -18.290936 -21.095228
48511.792969 3443.556885 267.227478 -26.119509 -18.314867 -21.089323
29607.691406 1759.502441 67.506920 27.598013 -18.423319 -21.183191
47491.667969 3098.285645 153.061996 11.059804 -19.342077 -21.559790
28653.087891 1797.139282 284.011292 2.127536 -18.552050 -21.064707
39668.710938 3073.398193 145.041855 -50.556000 -18.626930 -21.579464
44960.464844 2903.292725 265.128967 5.876770 -18.579212 -21.257118
15360.075195 862.926880 216.613266 -28.356668 -18.642717 -21.052299
40015.070312 2554.761475 94.870010 14.084949 -18.514730 -21.233459
32934.468750 2331.468018 209.928864 30.544577 -18.213709 -21.202797
28709.769531 1678.760010 68.073784 30.003456 -18.555283 -21.308229
40765.613281 2878.291992 45.308300 -17.017265 -18.675146 -21.257610
33377.628906 2393.543457 322.670929 -65.324425 -19.054792 -21.364920
45299.324219 3240.317871 265.871490 -49.067440 -18.660442 -21.087791
35567.964844 1984.450439 124.341187 -42.625492 -18.537945 -21.252605
44605.160156 2977.317383 289.006287 3.811853 -18.684649 -21.356133
44927.105469 3033.047363 128.775909 -16.767519 -18.886093 -21.144575
48570.496094 3261.316406 328.065216 -45.456306 -18.601519 -21.465897
41296.859375 2664.003174 226.092377 36.852947 -18.119934 -21.233292
44126.996094 2881.052002 164.983749 48.263489 -18.335333 -21.137644
42856.125000 2867.793213 171.385208 46.567417 -18.361500 -21.219856
24493.480469 1278.738770 159.513138 -23.645220 -18.721724 -21.273577
51165.023438 3223.143555 199.227325 -46.614883 -18.626551 -21.205135
31451.277344 2153.546631 91.487663 -22.118187 -18.832569 -21.089537
44841.667969 2989.868652 181.704803 -46.204868 -18.220554 -21.021772
34457.351562 2287.110107 49.637978 -69.320328 -18.556915 -21.121361
38945.882812 2446.486084 347.000031 -32.823273 -18.867508 -21.770029
36985.031250 2571.595703 96.835129 -57.130726 -18.447124 -21.126245
50020.609375 3483.505127 23.726835 -39.457817 -18.880409 -21.513510
35936.078125 2303.297607 298.297882 -44.323807 -18.608986 -21.390217
37834.984375 2492.466797 319.997223 -11.927292 -18.679230 -21.047958
11982.648438 720.122986 215.471008 -60.783127 -18.857365 -21.672764
42500.207031 2673.785889 113.650146 -37.920094 -18.530607 -21.270561
45628.984375 2933.469971 153.462234 19.698456 -18.420305 -21.275444
44471.503906 2905.517822 170.161423 47.738861 -18.572029 -21.306669
47745.265625 3154.089111 215.082504 43.028294 -18.481682 -21.193602
42814.101562 3036.192871 183.481781 35.960659 -18.653275 -21.442173
34955.804688 2446.186279 338.885498 67.748215 -18.471609 -21.143999
29232.964844 1977.412598 44.192505 72.378517 -18.673468 -21.478674
34039.761719 2386.801025 18.798473 38.485004 -18.489187 -21.262644
42277.144531 2822.021484 289.367157 33.267570 -18.626926 -21.357428
33697.636719 2265.171875 164.630371 -21.229464 -18.860735 -21.036303
43784.500000 3194.289307 0.876480 53.468159 -18.331264 -21.108526
48720.691406 3037.407959 276.406586 -23.058109 -18.751991 -21.300713
54615.066406 3474.923096 334.379517 -36.400871 -18.242964 -21.131451
42386.667969 2982.054688 290.801178 -50.475349 -19.149496 -21.599367
42808.152344 3326.070801 26.055729 15.149925 -18.174034 -21.190668
44991.496094 3003.109863 141.187057 54.092331 -18.516891 -21.389948
24144.207031 1450.060669 111.057594 -21.986473 -18.392462 -21.215773
30334.492188 1974.550049 171.788177 -67.135201 -18.157907 -21.103952
53459.250000 3349.231934 244.700424 30.133358 -18.493582 -21.020557
53305.488281 3408.876953 102.360840 12.412092 -18.739849 -21.333971
34792.093750 2297.530029 86.223564 -23.834074 -18.679768 -21.023506
36063.710938 2327.106934 178.215668 41.306145 -18.340115 -21.190447
45643.027344 2993.128174 132.236206 16.532751 -18.848377 -21.751278
23675.056641 1347.611084 154.831070 -23.388350 -18.610140 -21.102787
30653.875000 1945.603882 293.432281 44.528240 -18.932129 -21.609842
47614.417969 3417.875000 111.878654 -49.656422 -18.574276 -21.129852
24998.896484 1758.215942 16.027496 69.860435 -18.616480 -21.274857
46641.914062 3437.832275 252.142807 -15.655994 -18.474375 -21.069378
11465.893555 674.162720 333.367950 -39.644432 -18.732298 -21.301519
33438.722656 2176.213379 267.027130 -33.752998 -18.828127 -21.023964
38084.179688 2619.067871 305.317871 67.645699 -18.555010 -21.498833
44906.886719 3281.324951 350.542542 13.777638 -18.702463 -21.414789
25472.964844 1681.649048 173.777878 -59.811069 -18.397764 -21.121117
45861.035156 3100.424561 156.594101 -5.169312 -18.342258 -21.182436
42727.132812 3029.219238 197.479889 39.431168 -18.212437 -21.110462
40567.886719 2711.982422 137.650986 -47.006088 -18.763872 -22.147062
47537.441406 3332.814453 256.306946 -52.535305 -18.359098 -21.216320
43187.304688 2685.565186 110.739273 56.298767 -18.393986 -21.086731
17346.658203 1124.988525 312.656708 -2.905706 -18.592413 -21.207115
42016.375000 2630.241211 102.273834 -19.991007 -18.358105 -21.241617
21250.246094 1270.798218 47.938679 -30.994339 -18.548679 -21.198864
48608.175781 3480.914062 31.583374 -75.750053 -18.481352 -21.093042
27384.882812 1752.426147 138.232056 -28.506565 -18.757732 -21.089130
46406.542969 2942.133301 252.997345 -18.304749 -18.556564 -21.232460
51020.386719 3480.162598 141.024261 5.624312 -18.782904 -21.107285
52598.765625 3352.786133 114.009171 31.762133 -18.459402 -21.126326
46972.968750 2848.426758 275.761597 -32.486897 -18.651220 -21.852854
42258.535156 2941.722412 48.725140 -29.372496 -18.610142 -21.092106
37318.933594 2620.167480 156.297089 -20.349264 -18.751722 -21.318077
47486.371094 3241.289307 280.155731 -50.705444 -18.617519 -21.263388
44799.761719 2881.456055 167.781952 27.555317 -17.842335 -21.185801
29807.812500 1860.724731 100.448479 -21.636501 -18.970757 -21.666349
32167.281250 1982.773682 296.004303 35.442337 -18.191177 -21.040262
39450.074219 2464.996826 72.545525 -60.976067 -18.458347 -21.118454
36806.882812 2406.473633 197.640625 35.353992 -18.556652 -21.368090
38625.359375 2601.778809 345.190338 -57.219120 -18.781054 -21.313618
49614.734375 3493.276123 43.095490 28.700699 -18.506617 -21.009003
38607.507812 2761.965332 221.501526 -23.011568 -18.858988 -21.137415
23543.548828 1673.984253 29.584122 48.562347 -18.819551 -21.228607
50554.902344 3141.181641 124.901733 -9.033184 -18.727821 -21.350935
35776.996094 2063.715088 121.431549 -12.432412 -18.266331 -21.100048
40691.964844 2768.481445 93.798912 -51.252979 -18.531765 -21.391857
51899.425781 3435.224609 201.301529 59.557285 -18.536959 -21.450409
41626.160156 2713.433350 53.747700 -1.259268 -17.858274 -21.049879
24159.873047 1669.680908 80.774345 38.765793 -18.727671 -21.199459
24291.476562 1563.737793 271.829773 -32.989872 -18.773924 -21.364880
39436.648438 2740.973389 194.101868 -44.657173 -18.545345 -21.526470
54405.230469 3444.975830 248.873169 26.542557 -18.361576 -21.230783
50966.214844 3438.491211 193.158554 73.388123 -18.758959 -21.601133
15383.833984 950.061035 356.384644 45.039062 -18.546448 -21.023390
53161.761719 3396.687988 162.011169 27.530052 -18.082222 -21.011570
52147.093750 3478.433838 320.023041 -27.699659 -18.137480 -21.050827
39237.500000 2494.841797 284.320709 36.328465 -18.991980 -21.347481
26840.509766 2428.259277 82.384491 23.558680 -18.724148 -21.192009
49325.402344 3339.162842 133.988525 -0.990917 -19.034863 -21.542488
43995.429688 2825.066895 273.680847 9.618675 -18.735773 -21.257753
35134.453125 2246.125244 331.827423 -16.043219 -18.605371 -21.040569
26081.257812 1762.982056 242.483063 -1.564626 -18.759075 -21.470383
32670.269531 2159.429932 172.951279 23.468529 -18.822878 -21.355530
45062.093750 3095.691895 227.516953 34.454288 -18.446259 -21.452023
46791.500000 3219.379395 327.397980 9.453650 -18.392792 -21.111864
40019.929688 2850.429443 170.251526 -2.668254 -19.028490 -21.238993
35557.746094 2456.005371 155.558929 -28.989595 -18.497957 -21.227671
20661.380859 1379.914551 198.590378 -37.451912 -18.674780 -21.389746
41431.992188 2506.938232 228.328217 37.282291 -18.160839 -21.078314
55768.914062 3481.842773 127.570854 8.368409 -18.599712 -21.034708
36160.542969 2583.058838 184.313705 -10.636763 -18.807013 -21.585552
32363.070312 2153.250977 91.478012 -32.280872 -18.722054 -21.361656
45005.519531 3198.030273 49.372425 63.663795 -18.998110 -21.431520
25805.810547 1633.197876 257.108917 -15.352270 -18.334448 -21.170046
48766.187500 3057.266113 257.940125 2.866384 -18.394390 -21.246174
32906.550781 2052.302734 165.419006 -62.084564 -18.355650 -21.181477
26857.224609 2223.621338 81.338402 23.867706 -18.388220 -21.097202
46148.707031 3127.627930 290.691925 -34.223816 -18.224192 -21.314510
50249.261719 3187.600830 122.521538 26.920048 -18.270662 -21.413469
